county,precinct,office,district,party,votes,candidate,HouseDistrict,SenateDistrict
Liberty,#3 Precinct - South,PUBLIC SERVICE COMMISSIONER DISTRICT 1,,REP,133,RANDY PINOCCI,House District 27,Senate District 14
Liberty,#4 Precinct - Joplin,PUBLIC SERVICE COMMISSIONER DISTRICT 1,,REP,129,RANDY PINOCCI,House District 27,Senate District 14
Liberty,#1 Precinct - West,PUBLIC SERVICE COMMISSIONER DISTRICT 1,,DEM,58,DOUG KAERCHER,House District 27,Senate District 14
Liberty,#2 Precinct - North,PUBLIC SERVICE COMMISSIONER DISTRICT 1,,DEM,100,DOUG KAERCHER,House District 27,Senate District 14
Liberty,#3 Precinct - South,PUBLIC SERVICE COMMISSIONER DISTRICT 1,,DEM,77,DOUG KAERCHER,House District 27,Senate District 14
Liberty,#4 Precinct - Joplin,PUBLIC SERVICE COMMISSIONER DISTRICT 1,,DEM,66,DOUG KAERCHER,House District 27,Senate District 14
Liberty,#1 Precinct - West,CLERK OF THE SUPREME COURT,,REP,215,BOWEN GREENWOOD,House District 27,Senate District 14
Liberty,#2 Precinct - North,CLERK OF THE SUPREME COURT,,REP,126,BOWEN GREENWOOD,House District 27,Senate District 14
Liberty,#3 Precinct - South,CLERK OF THE SUPREME COURT,,REP,121,BOWEN GREENWOOD,House District 27,Senate District 14
Liberty,#4 Precinct - Joplin,CLERK OF THE SUPREME COURT,,REP,137,BOWEN GREENWOOD,House District 27,Senate District 14
Liberty,#1 Precinct - West,CLERK OF THE SUPREME COURT,,DEM,55,REX RENK,House District 27,Senate District 14
Liberty,#2 Precinct - North,CLERK OF THE SUPREME COURT,,DEM,85,REX RENK,House District 27,Senate District 14
Liberty,#3 Precinct - South,CLERK OF THE SUPREME COURT,,DEM,84,REX RENK,House District 27,Senate District 14
Liberty,#4 Precinct - Joplin,CLERK OF THE SUPREME COURT,,DEM,41,REX RENK,House District 27,Senate District 14
Liberty,#1 Precinct - West,CLERK OF THE SUPREME COURT,,LIB,9,ROGER ROOTS,House District 27,Senate District 14
Liberty,#2 Precinct - North,CLERK OF THE SUPREME COURT,,LIB,10,ROGER ROOTS,House District 27,Senate District 14
Liberty,#3 Precinct - South,CLERK OF THE SUPREME COURT,,LIB,9,ROGER ROOTS,House District 27,Senate District 14
Liberty,#4 Precinct - Joplin,CLERK OF THE SUPREME COURT,,LIB,8,ROGER ROOTS,House District 27,Senate District 14
Liberty,#1 Precinct - West,State Senate,14,REP,212,RUSSEL E TEMPEL,House District 27,Senate District 14
Liberty,#2 Precinct - North,State Senate,14,REP,152,RUSSEL E TEMPEL,House District 27,Senate District 14
Liberty,#3 Precinct - South,State Senate,14,REP,152,RUSSEL E TEMPEL,House District 27,Senate District 14
Liberty,#4 Precinct - Joplin,State Senate,14,REP,139,RUSSEL E TEMPEL,House District 27,Senate District 14
Liberty,#1 Precinct - West,State Senate,14,DEM,99,PAUL TUSS,House District 27,Senate District 14
Liberty,#2 Precinct - North,State Senate,14,DEM,86,PAUL TUSS,House District 27,Senate District 14
Liberty,#3 Precinct - South,State Senate,14,DEM,74,PAUL TUSS,House District 27,Senate District 14
Liberty,#4 Precinct - Joplin,State Senate,14,DEM,59,PAUL TUSS,House District 27,Senate District 14
Liberty,#1 Precinct - West,State House,27,REP,237,JOSHUA J KASSMIER,House District 27,Senate District 14
Liberty,#2 Precinct - North,State House,27,REP,148,JOSHUA J KASSMIER,House District 27,Senate District 14
Liberty,#3 Precinct - South,State House,27,REP,149,JOSHUA J KASSMIER,House District 27,Senate District 14
Liberty,#4 Precinct - Joplin,State House,27,REP,144,JOSHUA J KASSMIER,House District 27,Senate District 14
Liberty,#1 Precinct - West,State House,27,DEM,47,DAN NELSEN,House District 27,Senate District 14
Liberty,#2 Precinct - North,State House,27,DEM,71,DAN NELSEN,House District 27,Senate District 14
Liberty,#3 Precinct - South,State House,27,DEM,59,DAN NELSEN,House District 27,Senate District 14
Liberty,#4 Precinct - Joplin,State House,27,DEM,40,DAN NELSEN,House District 27,Senate District 14
Liberty,#1 Precinct - West,COUNTY COMMISSIONER DISTRICT 3,,REP,262,LARRY HENDRICKSON,House District 27,Senate District 14
Liberty,#2 Precinct - North,COUNTY COMMISSIONER DISTRICT 3,,REP,196,LARRY HENDRICKSON,House District 27,Senate District 14
Liberty,#3 Precinct - South,COUNTY COMMISSIONER DISTRICT 3,,REP,178,LARRY HENDRICKSON,House District 27,Senate District 14
Liberty,#4 Precinct - Joplin,COUNTY COMMISSIONER DISTRICT 3,,REP,168,LARRY HENDRICKSON,House District 27,Senate District 14
Liberty,#1 Precinct - West,COUNTY CLERK AND RECORDER,,REP,274,DAVIN BUFFINGTON,House District 27,Senate District 14
Liberty,#2 Precinct - North,COUNTY CLERK AND RECORDER,,REP,189,DAVIN BUFFINGTON,House District 27,Senate District 14
Liberty,#3 Precinct - South,COUNTY CLERK AND RECORDER,,REP,178,DAVIN BUFFINGTON,House District 27,Senate District 14
Liberty,#4 Precinct - Joplin,COUNTY CLERK AND RECORDER,,REP,160,DAVIN BUFFINGTON,House District 27,Senate District 14
Liberty,#1 Precinct - West,SHERIFF / CORONER / PUBLIC ADMINISTRATOR,,REP,270,DOUG RIGGIN,House District 27,Senate District 14
Liberty,#2 Precinct - North,SHERIFF / CORONER / PUBLIC ADMINISTRATOR,,REP,186,DOUG RIGGIN,House District 27,Senate District 14
Liberty,#3 Precinct - South,SHERIFF / CORONER / PUBLIC ADMINISTRATOR,,REP,183,DOUG RIGGIN,House District 27,Senate District 14
Liberty,#4 Precinct - Joplin,SHERIFF / CORONER / PUBLIC ADMINISTRATOR,,REP,154,DOUG RIGGIN,House District 27,Senate District 14
Liberty,#1 Precinct - West,COUNTY ATTORNEY,,REP,266,ROBERT S. PADMOS,House District 27,Senate District 14
Liberty,#2 Precinct - North,COUNTY ATTORNEY,,REP,190,ROBERT S. PADMOS,House District 27,Senate District 14
Liberty,#3 Precinct - South,COUNTY ATTORNEY,,REP,186,ROBERT S. PADMOS,House District 27,Senate District 14
Liberty,#4 Precinct - Joplin,COUNTY ATTORNEY,,REP,174,ROBERT S. PADMOS,House District 27,Senate District 14
Liberty,#1 Precinct - West,COUNTY SUPERINTENDENT OF SCHOOLS,,REP,283,KATHERINE G. ARMSTRONG,House District 27,Senate District 14
Liberty,#2 Precinct - North,COUNTY SUPERINTENDENT OF SCHOOLS,,REP,199,KATHERINE G. ARMSTRONG,House District 27,Senate District 14
Liberty,#3 Precinct - South,COUNTY SUPERINTENDENT OF SCHOOLS,,REP,199,KATHERINE G. ARMSTRONG,House District 27,Senate District 14
Liberty,#4 Precinct - Joplin,COUNTY SUPERINTENDENT OF SCHOOLS,,REP,178,KATHERINE G. ARMSTRONG,House District 27,Senate District 14
Liberty,#1 Precinct - West,COUNTY TREASURER / ASSESSOR,,REP,290,DENISE WANKEN,House District 27,Senate District 14
Liberty,#2 Precinct - North,COUNTY TREASURER / ASSESSOR,,REP,207,DENISE WANKEN,House District 27,Senate District 14
Liberty,#3 Precinct - South,COUNTY TREASURER / ASSESSOR,,REP,198,DENISE WANKEN,House District 27,Senate District 14
Liberty,#4 Precinct - Joplin,COUNTY TREASURER / ASSESSOR,,REP,179,DENISE WANKEN,House District 27,Senate District 14
Lincoln,CITY OF LIBBY,U.S. Senate,,REP,586,MATT ROSENDALE,House District 1,Senate District 1
Lincoln,EUREKA RURAL,U.S. Senate,,REP,1263,MATT ROSENDALE,House District 2,Senate District 1
Lincoln,FORTINE,U.S. Senate,,REP,330,MATT ROSENDALE,House District 2,Senate District 1
Lincoln,LIBBY/PLUMMER,U.S. Senate,,REP,560,MATT ROSENDALE,House District 1,Senate District 1
Lincoln,LIBBY EAST,U.S. Senate,,REP,519,MATT ROSENDALE,House District 2,Senate District 1
Lincoln,LIBBY NORTH,U.S. Senate,,REP,526,MATT ROSENDALE,House District 2,Senate District 1
Lincoln,LIBBY WEST,U.S. Senate,,REP,686,MATT ROSENDALE,House District 1,Senate District 1
Lincoln,MC CORMICK,U.S. Senate,,REP,166,MATT ROSENDALE,House District 2,Senate District 1
Lincoln,TOWN OF EUREKA,U.S. Senate,,REP,281,MATT ROSENDALE,House District 2,Senate District 1
Lincoln,TREGO,U.S. Senate,,REP,208,MATT ROSENDALE,House District 2,Senate District 1
Lincoln,TROY COMBINED,U.S. Senate,,REP,250,MATT ROSENDALE,House District 1,Senate District 1
Lincoln,TROY NORTH,U.S. Senate,,REP,166,MATT ROSENDALE,House District 2,Senate District 1
Lincoln,TROY RURAL,U.S. Senate,,REP,489,MATT ROSENDALE,House District 1,Senate District 1
Lincoln,YAAK,U.S. Senate,,REP,107,MATT ROSENDALE,House District 2,Senate District 1
Lincoln,CITY OF LIBBY,U.S. Senate,,DEM,468,JON TESTER,House District 1,Senate District 1
Lincoln,EUREKA RURAL,U.S. Senate,,DEM,464,JON TESTER,House District 2,Senate District 1
Lincoln,FORTINE,U.S. Senate,,DEM,119,JON TESTER,House District 2,Senate District 1
Lincoln,LIBBY/PLUMMER,U.S. Senate,,DEM,340,JON TESTER,House District 1,Senate District 1
Lincoln,LIBBY EAST,U.S. Senate,,DEM,132,JON TESTER,House District 2,Senate District 1
Lincoln,LIBBY NORTH,U.S. Senate,,DEM,276,JON TESTER,House District 2,Senate District 1
Lincoln,LIBBY WEST,U.S. Senate,,DEM,296,JON TESTER,House District 1,Senate District 1
Lincoln,MC CORMICK,U.S. Senate,,DEM,88,JON TESTER,House District 2,Senate District 1
Lincoln,TOWN OF EUREKA,U.S. Senate,,DEM,135,JON TESTER,House District 2,Senate District 1
Lincoln,TREGO,U.S. Senate,,DEM,76,JON TESTER,House District 2,Senate District 1
Lincoln,TROY COMBINED,U.S. Senate,,DEM,148,JON TESTER,House District 1,Senate District 1
Lincoln,TROY NORTH,U.S. Senate,,DEM,73,JON TESTER,House District 2,Senate District 1
Lincoln,TROY RURAL,U.S. Senate,,DEM,242,JON TESTER,House District 1,Senate District 1
Lincoln,YAAK,U.S. Senate,,DEM,45,JON TESTER,House District 2,Senate District 1
Lincoln,CITY OF LIBBY,U.S. Senate,,LIB,53,RICK BRECKENRIDGE,House District 1,Senate District 1
Lincoln,EUREKA RURAL,U.S. Senate,,LIB,35,RICK BRECKENRIDGE,House District 2,Senate District 1
Lincoln,FORTINE,U.S. Senate,,LIB,10,RICK BRECKENRIDGE,House District 2,Senate District 1
Lincoln,LIBBY/PLUMMER,U.S. Senate,,LIB,32,RICK BRECKENRIDGE,House District 1,Senate District 1
Lincoln,LIBBY EAST,U.S. Senate,,LIB,13,RICK BRECKENRIDGE,House District 2,Senate District 1
Lincoln,LIBBY NORTH,U.S. Senate,,LIB,17,RICK BRECKENRIDGE,House District 2,Senate District 1
Lincoln,LIBBY WEST,U.S. Senate,,LIB,44,RICK BRECKENRIDGE,House District 1,Senate District 1
Lincoln,MC CORMICK,U.S. Senate,,LIB,9,RICK BRECKENRIDGE,House District 2,Senate District 1
Lincoln,TOWN OF EUREKA,U.S. Senate,,LIB,21,RICK BRECKENRIDGE,House District 2,Senate District 1
Lincoln,TREGO,U.S. Senate,,LIB,13,RICK BRECKENRIDGE,House District 2,Senate District 1
Lincoln,TROY COMBINED,U.S. Senate,,LIB,15,RICK BRECKENRIDGE,House District 1,Senate District 1
Lincoln,TROY NORTH,U.S. Senate,,LIB,5,RICK BRECKENRIDGE,House District 2,Senate District 1
Lincoln,TROY RURAL,U.S. Senate,,LIB,29,RICK BRECKENRIDGE,House District 1,Senate District 1
Lincoln,YAAK,U.S. Senate,,LIB,2,RICK BRECKENRIDGE,House District 2,Senate District 1
Lincoln,CITY OF LIBBY,U.S. House,1,REP,640,GREG GIANFORTE,House District 1,Senate District 1
Lincoln,EUREKA RURAL,U.S. House,1,REP,1294,GREG GIANFORTE,House District 2,Senate District 1
Lincoln,FORTINE,U.S. House,1,REP,340,GREG GIANFORTE,House District 2,Senate District 1
Lincoln,LIBBY/PLUMMER,U.S. House,1,REP,605,GREG GIANFORTE,House District 1,Senate District 1
Lincoln,LIBBY EAST,U.S. House,1,REP,537,GREG GIANFORTE,House District 2,Senate District 1
Lincoln,LIBBY NORTH,U.S. House,1,REP,567,GREG GIANFORTE,House District 2,Senate District 1
Lincoln,LIBBY WEST,U.S. House,1,REP,730,GREG GIANFORTE,House District 1,Senate District 1
Lincoln,MC CORMICK,U.S. House,1,REP,167,GREG GIANFORTE,House District 2,Senate District 1
Lincoln,TOWN OF EUREKA,U.S. House,1,REP,288,GREG GIANFORTE,House District 2,Senate District 1
Lincoln,TREGO,U.S. House,1,REP,217,GREG GIANFORTE,House District 2,Senate District 1
Lincoln,TROY COMBINED,U.S. House,1,REP,259,GREG GIANFORTE,House District 1,Senate District 1
Lincoln,TROY NORTH,U.S. House,1,REP,170,GREG GIANFORTE,House District 2,Senate District 1
Lincoln,TROY RURAL,U.S. House,1,REP,524,GREG GIANFORTE,House District 1,Senate District 1
Lincoln,YAAK,U.S. House,1,REP,115,GREG GIANFORTE,House District 2,Senate District 1
Lincoln,CITY OF LIBBY,U.S. House,1,DEM,426,KATHLEEN WILLIAMS,House District 1,Senate District 1
Lincoln,EUREKA RURAL,U.S. House,1,DEM,436,KATHLEEN WILLIAMS,House District 2,Senate District 1
Lincoln,FORTINE,U.S. House,1,DEM,109,KATHLEEN WILLIAMS,House District 2,Senate District 1
Lincoln,LIBBY/PLUMMER,U.S. House,1,DEM,300,KATHLEEN WILLIAMS,House District 1,Senate District 1
Lincoln,LIBBY EAST,U.S. House,1,DEM,114,KATHLEEN WILLIAMS,House District 2,Senate District 1
Lincoln,LIBBY NORTH,U.S. House,1,DEM,234,KATHLEEN WILLIAMS,House District 2,Senate District 1
Lincoln,LIBBY WEST,U.S. House,1,DEM,256,KATHLEEN WILLIAMS,House District 1,Senate District 1
Lincoln,MC CORMICK,U.S. House,1,DEM,84,KATHLEEN WILLIAMS,House District 2,Senate District 1
Lincoln,TOWN OF EUREKA,U.S. House,1,DEM,132,KATHLEEN WILLIAMS,House District 2,Senate District 1
Lincoln,TREGO,U.S. House,1,DEM,71,KATHLEEN WILLIAMS,House District 2,Senate District 1
Lincoln,TROY COMBINED,U.S. House,1,DEM,140,KATHLEEN WILLIAMS,House District 1,Senate District 1
Lincoln,TROY NORTH,U.S. House,1,DEM,68,KATHLEEN WILLIAMS,House District 2,Senate District 1
Lincoln,TROY RURAL,U.S. House,1,DEM,220,KATHLEEN WILLIAMS,House District 1,Senate District 1
Lincoln,YAAK,U.S. House,1,DEM,38,KATHLEEN WILLIAMS,House District 2,Senate District 1
Lincoln,CITY OF LIBBY,U.S. House,1,LIB,35,ELINOR SWANSON,House District 1,Senate District 1
Lincoln,EUREKA RURAL,U.S. House,1,LIB,30,ELINOR SWANSON,House District 2,Senate District 1
Lincoln,FORTINE,U.S. House,1,LIB,10,ELINOR SWANSON,House District 2,Senate District 1
Lincoln,LIBBY/PLUMMER,U.S. House,1,LIB,26,ELINOR SWANSON,House District 1,Senate District 1
Lincoln,LIBBY EAST,U.S. House,1,LIB,13,ELINOR SWANSON,House District 2,Senate District 1
Lincoln,LIBBY NORTH,U.S. House,1,LIB,18,ELINOR SWANSON,House District 2,Senate District 1
Lincoln,LIBBY WEST,U.S. House,1,LIB,35,ELINOR SWANSON,House District 1,Senate District 1
Lincoln,MC CORMICK,U.S. House,1,LIB,13,ELINOR SWANSON,House District 2,Senate District 1
Lincoln,TOWN OF EUREKA,U.S. House,1,LIB,15,ELINOR SWANSON,House District 2,Senate District 1
Lincoln,TREGO,U.S. House,1,LIB,9,ELINOR SWANSON,House District 2,Senate District 1
Lincoln,TROY COMBINED,U.S. House,1,LIB,14,ELINOR SWANSON,House District 1,Senate District 1
Lincoln,TROY NORTH,U.S. House,1,LIB,7,ELINOR SWANSON,House District 2,Senate District 1
Lincoln,TROY RURAL,U.S. House,1,LIB,17,ELINOR SWANSON,House District 1,Senate District 1
Lincoln,YAAK,U.S. House,1,LIB,3,ELINOR SWANSON,House District 2,Senate District 1
Lincoln,CITY OF LIBBY,CLERK OF THE SUPREME COURT,,REP,607,BOWEN GREENWOOD,House District 1,Senate District 1
Lincoln,EUREKA RURAL,CLERK OF THE SUPREME COURT,,REP,1251,BOWEN GREENWOOD,House District 2,Senate District 1
Lincoln,FORTINE,CLERK OF THE SUPREME COURT,,REP,327,BOWEN GREENWOOD,House District 2,Senate District 1
Lincoln,LIBBY/PLUMMER,CLERK OF THE SUPREME COURT,,REP,581,BOWEN GREENWOOD,House District 1,Senate District 1
Lincoln,LIBBY EAST,CLERK OF THE SUPREME COURT,,REP,527,BOWEN GREENWOOD,House District 2,Senate District 1
Lincoln,LIBBY NORTH,CLERK OF THE SUPREME COURT,,REP,549,BOWEN GREENWOOD,House District 2,Senate District 1
Lincoln,LIBBY WEST,CLERK OF THE SUPREME COURT,,REP,725,BOWEN GREENWOOD,House District 1,Senate District 1
Lincoln,MC CORMICK,CLERK OF THE SUPREME COURT,,REP,165,BOWEN GREENWOOD,House District 2,Senate District 1
Lincoln,TOWN OF EUREKA,CLERK OF THE SUPREME COURT,,REP,288,BOWEN GREENWOOD,House District 2,Senate District 1
Lincoln,TREGO,CLERK OF THE SUPREME COURT,,REP,210,BOWEN GREENWOOD,House District 2,Senate District 1
Lincoln,TROY COMBINED,CLERK OF THE SUPREME COURT,,REP,264,BOWEN GREENWOOD,House District 1,Senate District 1
Lincoln,TROY NORTH,CLERK OF THE SUPREME COURT,,REP,170,BOWEN GREENWOOD,House District 2,Senate District 1
Lincoln,TROY RURAL,CLERK OF THE SUPREME COURT,,REP,502,BOWEN GREENWOOD,House District 1,Senate District 1
Lincoln,YAAK,CLERK OF THE SUPREME COURT,,REP,111,BOWEN GREENWOOD,House District 2,Senate District 1
Lincoln,CITY OF LIBBY,CLERK OF THE SUPREME COURT,,DEM,374,REX RENK,House District 1,Senate District 1
Lincoln,EUREKA RURAL,CLERK OF THE SUPREME COURT,,DEM,368,REX RENK,House District 2,Senate District 1
Lincoln,FORTINE,CLERK OF THE SUPREME COURT,,DEM,95,REX RENK,House District 2,Senate District 1
Lincoln,LIBBY/PLUMMER,CLERK OF THE SUPREME COURT,,DEM,268,REX RENK,House District 1,Senate District 1
Lincoln,LIBBY EAST,CLERK OF THE SUPREME COURT,,DEM,94,REX RENK,House District 2,Senate District 1
Lincoln,LIBBY NORTH,CLERK OF THE SUPREME COURT,,DEM,194,REX RENK,House District 2,Senate District 1
Lincoln,LIBBY WEST,CLERK OF THE SUPREME COURT,,DEM,202,REX RENK,House District 1,Senate District 1
Lincoln,MC CORMICK,CLERK OF THE SUPREME COURT,,DEM,71,REX RENK,House District 2,Senate District 1
Lincoln,TOWN OF EUREKA,CLERK OF THE SUPREME COURT,,DEM,100,REX RENK,House District 2,Senate District 1
Lincoln,TREGO,CLERK OF THE SUPREME COURT,,DEM,64,REX RENK,House District 2,Senate District 1
Lincoln,TROY COMBINED,CLERK OF THE SUPREME COURT,,DEM,121,REX RENK,House District 1,Senate District 1
Lincoln,TROY NORTH,CLERK OF THE SUPREME COURT,,DEM,57,REX RENK,House District 2,Senate District 1
Lincoln,TROY RURAL,CLERK OF THE SUPREME COURT,,DEM,195,REX RENK,House District 1,Senate District 1
Lincoln,YAAK,CLERK OF THE SUPREME COURT,,DEM,37,REX RENK,House District 2,Senate District 1
Lincoln,CITY OF LIBBY,CLERK OF THE SUPREME COURT,,LIB,70,ROGER ROOTS,House District 1,Senate District 1
Lincoln,EUREKA RURAL,CLERK OF THE SUPREME COURT,,LIB,77,ROGER ROOTS,House District 2,Senate District 1
Lincoln,FORTINE,CLERK OF THE SUPREME COURT,,LIB,22,ROGER ROOTS,House District 2,Senate District 1
Lincoln,LIBBY/PLUMMER,CLERK OF THE SUPREME COURT,,LIB,39,ROGER ROOTS,House District 1,Senate District 1
Lincoln,LIBBY EAST,CLERK OF THE SUPREME COURT,,LIB,26,ROGER ROOTS,House District 2,Senate District 1
Lincoln,LIBBY NORTH,CLERK OF THE SUPREME COURT,,LIB,35,ROGER ROOTS,House District 2,Senate District 1
Lincoln,LIBBY WEST,CLERK OF THE SUPREME COURT,,LIB,58,ROGER ROOTS,House District 1,Senate District 1
Lincoln,MC CORMICK,CLERK OF THE SUPREME COURT,,LIB,23,ROGER ROOTS,House District 2,Senate District 1
Lincoln,TOWN OF EUREKA,CLERK OF THE SUPREME COURT,,LIB,30,ROGER ROOTS,House District 2,Senate District 1
Lincoln,TREGO,CLERK OF THE SUPREME COURT,,LIB,15,ROGER ROOTS,House District 2,Senate District 1
Lincoln,TROY COMBINED,CLERK OF THE SUPREME COURT,,LIB,17,ROGER ROOTS,House District 1,Senate District 1
Lincoln,TROY NORTH,CLERK OF THE SUPREME COURT,,LIB,10,ROGER ROOTS,House District 2,Senate District 1
Lincoln,TROY RURAL,CLERK OF THE SUPREME COURT,,LIB,36,ROGER ROOTS,House District 1,Senate District 1
Lincoln,YAAK,CLERK OF THE SUPREME COURT,,LIB,7,ROGER ROOTS,House District 2,Senate District 1
Lincoln,CITY OF LIBBY,State Senate,1,REP,830,MIKE CUFFE,House District 1,Senate District 1
Lincoln,EUREKA RURAL,State Senate,1,REP,1385,MIKE CUFFE,House District 2,Senate District 1
Lincoln,FORTINE,State Senate,1,REP,361,MIKE CUFFE,House District 2,Senate District 1
Lincoln,LIBBY/PLUMMER,State Senate,1,REP,739,MIKE CUFFE,House District 1,Senate District 1
Lincoln,LIBBY EAST,State Senate,1,REP,571,MIKE CUFFE,House District 2,Senate District 1
Lincoln,LIBBY NORTH,State Senate,1,REP,672,MIKE CUFFE,House District 2,Senate District 1
Lincoln,LIBBY WEST,State Senate,1,REP,851,MIKE CUFFE,House District 1,Senate District 1
Lincoln,MC CORMICK,State Senate,1,REP,178,MIKE CUFFE,House District 2,Senate District 1
Lincoln,TOWN OF EUREKA,State Senate,1,REP,340,MIKE CUFFE,House District 2,Senate District 1
Lincoln,TREGO,State Senate,1,REP,222,MIKE CUFFE,House District 2,Senate District 1
Lincoln,TROY COMBINED,State Senate,1,REP,300,MIKE CUFFE,House District 1,Senate District 1
Lincoln,TROY NORTH,State Senate,1,REP,189,MIKE CUFFE,House District 2,Senate District 1
Lincoln,TROY RURAL,State Senate,1,REP,572,MIKE CUFFE,House District 1,Senate District 1
Lincoln,YAAK,State Senate,1,REP,123,MIKE CUFFE,House District 2,Senate District 1
Lincoln,CITY OF LIBBY,State Senate,1,LIB,208,AUSTEN LEE NELSON,House District 1,Senate District 1
Lincoln,EUREKA RURAL,State Senate,1,LIB,279,AUSTEN LEE NELSON,House District 2,Senate District 1
Lincoln,FORTINE,State Senate,1,LIB,69,AUSTEN LEE NELSON,House District 2,Senate District 1
Lincoln,LIBBY/PLUMMER,State Senate,1,LIB,155,AUSTEN LEE NELSON,House District 1,Senate District 1
Lincoln,LIBBY EAST,State Senate,1,LIB,68,AUSTEN LEE NELSON,House District 2,Senate District 1
Lincoln,LIBBY NORTH,State Senate,1,LIB,94,AUSTEN LEE NELSON,House District 2,Senate District 1
Lincoln,LIBBY WEST,State Senate,1,LIB,139,AUSTEN LEE NELSON,House District 1,Senate District 1
Lincoln,MC CORMICK,State Senate,1,LIB,59,AUSTEN LEE NELSON,House District 2,Senate District 1
Lincoln,TOWN OF EUREKA,State Senate,1,LIB,78,AUSTEN LEE NELSON,House District 2,Senate District 1
Lincoln,TREGO,State Senate,1,LIB,51,AUSTEN LEE NELSON,House District 2,Senate District 1
Lincoln,TROY COMBINED,State Senate,1,LIB,82,AUSTEN LEE NELSON,House District 1,Senate District 1
Lincoln,TROY NORTH,State Senate,1,LIB,42,AUSTEN LEE NELSON,House District 2,Senate District 1
Lincoln,TROY RURAL,State Senate,1,LIB,137,AUSTEN LEE NELSON,House District 1,Senate District 1
Lincoln,YAAK,State Senate,1,LIB,23,AUSTEN LEE NELSON,House District 2,Senate District 1
Lincoln,CITY OF LIBBY,State House,1,REP,720,STEVE GUNDERSON,House District 1,Senate District 1
Lincoln,LIBBY/PLUMMER,State House,1,REP,660,STEVE GUNDERSON,House District 1,Senate District 1
Lincoln,LIBBY WEST,State House,1,REP,813,STEVE GUNDERSON,House District 1,Senate District 1
Lincoln,TROY COMBINED,State House,1,REP,275,STEVE GUNDERSON,House District 1,Senate District 1
Lincoln,TROY RURAL,State House,1,REP,546,STEVE GUNDERSON,House District 1,Senate District 1
Lincoln,CITY OF LIBBY,State House,1,DEM,353,DONALD COATS,House District 1,Senate District 1
Lincoln,LIBBY/PLUMMER,State House,1,DEM,258,DONALD COATS,House District 1,Senate District 1
Lincoln,LIBBY WEST,State House,1,DEM,194,DONALD COATS,House District 1,Senate District 1
Lincoln,TROY COMBINED,State House,1,DEM,128,DONALD COATS,House District 1,Senate District 1
Lincoln,TROY RURAL,State House,1,DEM,185,DONALD COATS,House District 1,Senate District 1
Lincoln,EUREKA RURAL,State House,2,REP,1551,NEIL A DURAM,House District 2,Senate District 1
Lincoln,FORTINE,State House,2,REP,395,NEIL A DURAM,House District 2,Senate District 1
Lincoln,LIBBY EAST,State House,2,REP,565,NEIL A DURAM,House District 2,Senate District 1
Lincoln,LIBBY NORTH,State House,2,REP,666,NEIL A DURAM,House District 2,Senate District 1
Lincoln,MC CORMICK,State House,2,REP,198,NEIL A DURAM,House District 2,Senate District 1
Lincoln,TOWN OF EUREKA,State House,2,REP,384,NEIL A DURAM,House District 2,Senate District 1
Lincoln,TREGO,State House,2,REP,255,NEIL A DURAM,House District 2,Senate District 1
Lincoln,TROY NORTH,State House,2,REP,191,NEIL A DURAM,House District 2,Senate District 1
Lincoln,YAAK,State House,2,REP,120,NEIL A DURAM,House District 2,Senate District 1
Lincoln,CITY OF LIBBY,COUNTY COMMISSIONER DISTRICT 3,,REP,865,JOSH LETCHER,House District 1,Senate District 1
Lincoln,EUREKA RURAL,COUNTY COMMISSIONER DISTRICT 3,,REP,1333,JOSH LETCHER,House District 2,Senate District 1
Lincoln,FORTINE,COUNTY COMMISSIONER DISTRICT 3,,REP,358,JOSH LETCHER,House District 2,Senate District 1
Lincoln,LIBBY/PLUMMER,COUNTY COMMISSIONER DISTRICT 3,,REP,769,JOSH LETCHER,House District 1,Senate District 1
Lincoln,LIBBY EAST,COUNTY COMMISSIONER DISTRICT 3,,REP,572,JOSH LETCHER,House District 2,Senate District 1
Lincoln,LIBBY NORTH,COUNTY COMMISSIONER DISTRICT 3,,REP,667,JOSH LETCHER,House District 2,Senate District 1
Lincoln,LIBBY WEST,COUNTY COMMISSIONER DISTRICT 3,,REP,886,JOSH LETCHER,House District 1,Senate District 1
Lincoln,MC CORMICK,COUNTY COMMISSIONER DISTRICT 3,,REP,197,JOSH LETCHER,House District 2,Senate District 1
Lincoln,TOWN OF EUREKA,COUNTY COMMISSIONER DISTRICT 3,,REP,319,JOSH LETCHER,House District 2,Senate District 1
Lincoln,TREGO,COUNTY COMMISSIONER DISTRICT 3,,REP,222,JOSH LETCHER,House District 2,Senate District 1
Lincoln,TROY COMBINED,COUNTY COMMISSIONER DISTRICT 3,,REP,329,JOSH LETCHER,House District 1,Senate District 1
Lincoln,TROY NORTH,COUNTY COMMISSIONER DISTRICT 3,,REP,195,JOSH LETCHER,House District 2,Senate District 1
Lincoln,TROY RURAL,COUNTY COMMISSIONER DISTRICT 3,,REP,616,JOSH LETCHER,House District 1,Senate District 1
Lincoln,YAAK,COUNTY COMMISSIONER DISTRICT 3,,REP,123,JOSH LETCHER,House District 2,Senate District 1
Lincoln,CITY OF LIBBY,CLERK & RECORDER/AUDITOR/ASSESSOR/SURVEYOR,,REP,899,ROBIN A BENSON,House District 1,Senate District 1
Lincoln,EUREKA RURAL,CLERK & RECORDER/AUDITOR/ASSESSOR/SURVEYOR,,REP,1504,ROBIN A BENSON,House District 2,Senate District 1
